App Name,App ID,App Version,Install Result,Launch Result,Comment
Amazing Wood Girl-Block Puzzle,block.puzzle.special.secret.game ,1.1.4 ,PASS ,PASS ,nan
Cox Contour TV,com.cox.contour2 ,8.8.2.0 ,PASS ,PASS ,nan
Thorn And Balloons: Bounce pop,com.funspace.balloonbounce ,1.3.5 ,PASS ,PASS ,nan
PixVerse: AI Video Generator,com.pixverseai.pixverse ,1.7.3 ,PASS ,PASS ,nan
"Idle Racer  Tap, Merge & Race",racer.idle.merge ,0.9.151 ,PASS ,PASS ,nan
Toilet Rush Race: Draw Puzzle,com.draw.to.pee.bo ,1.97,PASS ,PASS ,nan
Family Feud® Live!,com.umi.feudlive ,2.24.2 ,PASS ,PASS ,nan
Bookmory - reading tracker,net.tonysoft.bookmory ,1.2.83 ,PASS ,PASS ,nan
Number Match: 2048 Puzzle,com.loop.number.match.pethereum ,277,PASS ,PASS ,nan
Mix Blox,com.gimica.mixblox ,1.1.1 ,PASS ,PASS ,nan
Build A Girlfriend,com.ps.build.a.dream.queen.race.game ,1.3.9 ,PASS ,PASS ,nan
Tiny Clash!,com.epicoro.tinyclash ,1.4.0 ,PASS ,PASS ,nan
"Buca! Fun, Satisfying Game",com.neonplay.casualbuca_android ,5.3.3 ,PASS ,PASS ,nan
eharmony dating & real love,com.eharmony ,10.53.0 ,PASS ,PASS ,nan
Big Burger Bonanza,com.freedom.designed.funds ,NA ,FAIL ,NA ,App not available in your country
GeoGuessr,com.geoguessr.app ,7.4,PASS ,PASS ,nan
Magic Music Beat Box,com.higame.par.magic.music.beat.box ,0.8,PASS ,PASS ,nan
Car Escape 3D,com.puzzlegames.carescape3d.gp ,1.1.23 ,PASS ,PASS ,nan
Caribou Coffee®,com.caribou.caribouapp ,5.8.1 ,PASS ,PASS ,nan
Gem Mine Pop: Blast,com.tips.plastic.rare ,NA ,FAIL ,NA ,App not found
Smartsheet: Projects & Teams,com.smartsheet.android ,25.2.0.246 ,PASS ,PASS ,nan
Ball Sort - Color Puz Game,ball.sort.color.puz.game.puzzle ,1.6.6 ,PASS ,PASS ,nan
Wooask | Offline translation,com.wooask.zx ,2.2.124 ,PASS ,PASS ,nan
1Password: Password Manager,com.onepassword.android ,8.10.68 ,PASS ,PASS ,nan
Bingo Party - Lucky Bingo Game,com.bingo.tour.party.crazy.free ,2.9.4 ,PASS ,PASS ,nan
Tile Match: Triple Puzzle Game,linkdesks.tile.match.fun ,3.3.2.36434 ,PASS ,PASS ,nan
Solitaire Date-Girls Journey,com.klondike.solitaire.girls.puzzle.card ,NA ,FAIL ,NA ,App not found
Armored Robots: Mech Battle,merge.armored.robots ,1.13.4 ,PASS ,PASS ,nan
CashLand: Earn Rewards & Play,cashland.reward.app ,7,PASS ,PASS ,nan
Desmos Graphing Calculator,com.desmos.calculator ,7.20.0.0 ,PASS ,PASS ,nan
Mp3 Music Downloader + Player,com.baixar.musicas.mp3.snap.descargar.musica.original.music.downloader.tube.appa ,gg1.1.6 ,PASS ,PASS ,nan
Spruce - Mobile banking,com.hrblock.sprucemoney ,NA ,FAIL ,NA ,Not compatible with this version
Monster DIY: Mix Beats,com.monster.fun.music.mix.sound.beat ,0.0.9 ,PASS ,PASS ,nan
Summoners Greed: Tower Defense,com.pixio.google.mtd ,1.89.2 ,PASS ,PASS ,nan
My Little Pony: Magic Princess,com.gameloft.android.ANMP.GloftPOHM ,10.1.0k ,PASS ,PASS ,nan
Retro Style Coloring Games,com.coloring.games.color.by.number ,1.0.35 ,PASS ,PASS ,nan
B9: Fast Cash Advance,com.b9.app ,3.5.0 ,PASS ,PASS ,nan
Dino Transform Robot Games,com.rlg.multirobot.dino.attackgames.flying.bike.transform ,9.8,PASS ,PASS ,nan
Seaside Resort: Match 3,com.global.xxsx.google ,2.31,PASS ,PASS ,nan
Guardio - Mobile Security,io.guard.luna ,2025.45.4 ,PASS ,PASS ,nan
Bucket Crusher,com.AndreyGushchin.BucketCrusher ,1.3.57 ,PASS ,PASS ,nan
ScaleMan,com.kayac.ScaleMan ,1.3.1 ,PASS ,PASS ,nan
TV Guide,com.tvguidemobile ,6.13.0 ,PASS ,PASS ,nan
Steering Wheel Evolution,com.hepagames.wheelevolution ,2.8.0 ,PASS ,PASS ,nan
FictionMe: Stories & Novels,com.fiction.me ,1.1.74 ,PASS ,FAIL ,Launch Failed
Gun Sounds : Gun Simulator,com.gun.shot.sound ,333,PASS ,PASS ,nan
Home Makeover: ASMR Game,com.homedesign.restore.asmr.games ,0.4.14 ,PASS ,PASS ,nan
SPYPOINT,com.spypoint.spypointApp ,NA ,FAIL ,NA ,Not compatible with this version
Beacon Browser,com.vafra.browser ,NA ,FAIL ,NA ,App not found
Aveola: Random Live Video Chat,com.aveola.android ,1.0.11 ,PASS ,PASS ,nan
Weigh My Truck,com.catscale.weighmytruck ,3.4,PASS ,PASS ,nan
Viidure-Dashcam Viewer,com.vidure.app ,v2.1.1.250317 ,PASS ,PASS ,nan
Potbelly Sandwich Works,com.mobile.potbelly ,7.3,PASS ,PASS ,nan
Dating and Chat - Only Spark,com.onlyspark ,1.0.28 ,PASS ,PASS ,nan
Jeopardy!® Trivia TV Game Show,com.sonypicturestelevision.jeopardy2 ,58.0.0 ,PASS ,PASS ,nan
Love Spouse Pro,com.wb.lsr ,NA ,FAIL ,NA ,Not compatible with this version
DateMyAge Mature & Senior Date,com.datemyage ,8.325.0 ,PASS ,PASS ,nan
Royal Farms Rewards,com.togotechnologies.RoyalFarms4 ,3.3,PASS ,PASS ,nan
Car Jam 3D - Bus Escape Out,com.parking.jam.car.game.bus.trafficcarescape.matching ,1.4.3 ,PASS ,PASS ,nan
Ranking Filter: FYP Challenge,com.cem.ranking.filter ,1.2.3 ,PASS ,PASS ,nan
Block Puzzle,linkdesks.block.puzzle.classic.puzzlegames ,1.7.2 ,PASS ,PASS ,nan
IQ Boost: Training Brain Games,com.miniit.brain ,0.1.868 ,PASS ,PASS ,nan
ComEd,com.comed.mobile ,25.1.0 ,PASS ,PASS ,nan
Slim Chickens,com.punchh.slimchickens ,3.1,PASS ,PASS ,nan
John GBA Lite,com.johnemulators.johngbalite ,v4.13 ,PASS ,PASS ,nan
Heli Monsters - Giant Hunter,com.heli.monsters ,1.4.9 ,PASS ,PASS ,nan
NMAC Account Manager,com.nissan.nmacmanager ,16.2.0 ,PASS ,PASS ,nan
Gotham Sports,com.gothamsports.gotham.mobile ,2.1,PASS ,PASS ,nan
MyChoice Benefits,com.businessolver.mychoice ,3.4.7 ,PASS ,PASS ,nan
Fate/Grand Order (English),com.aniplex.fategrandorder.en ,2.77.0 ,PASS ,PASS ,nan
Care.com: Find Caregiving Jobs,com.care.android.careview.providerapp ,23.11.1 ,PASS ,PASS ,nan
Family Savior: Screw Puzzle,com.screw.puzzle.family ,1.0.7 ,PASS ,PASS ,nan
DailyLit-Your Reading Assist,com.dailylit.bookjoy ,1.1.3 ,PASS ,PASS ,nan
BeFriend: make friends nearby,com.guppir.swipr ,NA ,FAIL ,NA ,Not compatible with this version
Universal Studios Hollywood,com.universalstudios.hollywoodresort ,7.1.0 ,PASS ,PASS ,nan
Sorcery School,com.prettysimple.elixirapp ,NA ,FAIL ,NA ,Not compatible with this version
JBL PartyBox,com.jbl.partybox ,3.10.27 ,PASS ,PASS ,nan
Blinq: Digital Business Card,com.rabbl.blinq ,1.34.6 ,PASS ,PASS ,nan
Flip Beat: Ragdoll Gun Shooter,jp.fourm.flipbeat ,1.05,PASS ,PASS ,nan
Huge Win Slots - Casino Game,com.citrusjoy.trojan ,3.65.0 ,PASS ,PASS ,nan
Starbrew Cafe: Mystical Merge,games.extradimension.cafemerge ,1.41.0 ,PASS ,PASS ,nan
Ragdoll Sandbox 3D,com.MGD.Ragdoll.Sandbox.Bone.Smash ,3,PASS ,PASS ,nan
Messages,com.messagesgo.messanger ,9.9,PASS ,PASS ,nan
8 Ball Tour,com.ball.tour.eight ,1.6,PASS ,PASS ,nan
PURE: Anonymous Dating & Chat,com.getpure.pure ,2.98.327 ,PASS ,PASS ,nan
Background Eraser Photo Editor,photoeditor.cutout.backgrounderaser ,2.243.73 ,PASS ,PASS ,nan
Telemundo Puerto Rico,com.nbcuni.telemundostations.puertorico ,8.1.1 ,PASS ,PASS ,nan
Evolution Merge - Eat and Grow,com.evolution.merge ,1.2.5 ,PASS ,PASS ,nan
LitUp - Find Your Next Date,com.litup.android ,1.0.5 ,PASS ,PASS ,nan
Casinoverse By Wind Creek,com.app.WindCreek.CasinoVerse ,1.29.0 ,PASS ,PASS ,nan
Joyhub,mini1.net.joyhub ,2.2.0 ,PASS ,PASS ,nan
BCBSIL,com.hcsc.android.providerfinderil ,6.9.0 ,PASS ,PASS ,nan
BambooHR,com.mokinetworks.bamboohr ,4.6.0.977 ,PASS ,PASS ,nan
sQworble : Crossword Scramble,com.aperfectpartnership.sqworble ,2.2.3 ,PASS ,PASS ,nan
PDF Reader - All PDF Viewer,com.cxbamboo.allpdfviewer ,1.7,PASS ,PASS ,nan
Daily Weather Launcher - Radar,com.weather.forecast.radar.rain.days.home ,1.0.23 ,PASS ,PASS ,nan
Bomber Ace: WW2 war plane game,com.madfatcat.bomber ,1.3.78 ,PASS ,PASS ,nan
California WIC App,gov.ca.cdph.cawic ,1.6.1 ,PASS ,PASS ,nan
Einstein Bros Bagels,com.sourceapp.ebb ,4.7.2 ,PASS ,PASS ,nan
Pepperbox,com.watchvelocity.android ,5.15.4 ,PASS ,PASS ,nan
PCGS CoinFacts - U.S. Coin Val,com.pcgs.coinfacts ,3.1.10 ,PASS ,PASS ,nan
Talking Alarm Clock Beyond,com.sentryapplications.alarmclock ,8.0.0 ,PASS ,PASS ,nan
StoryParty-Get into Novels,com.storyparty.bibliophile ,1.1.0 ,PASS ,PASS ,nan
Grocery List App - Out of Milk,com.capigami.outofmilk ,8.32.2_1144 ,PASS ,PASS ,nan
Bark - Parental Controls,cm.pt.barkparent ,5.4.3 ,PASS ,PASS ,nan
"pdfFiller Edit, fill, sign PDF",com.pdffiller ,10.38.22603 ,PASS ,PASS ,nan
Our Groceries Shopping List,com.headcode.ourgroceries ,6.0.3 ,PASS ,PASS ,nan
Bible : Large Font Edition,com.saintel.labible ,1.2.2 ,PASS ,PASS ,nan
Bumble For Friends: Meet IRL,com.bumblebff.app ,5.411.0 ,PASS ,PASS ,nan
GoWish - Your Digital Wishlist,com.gowish.app ,6.20.21 ,PASS ,PASS ,nan
Monster Smart Lighting,com.xtreme.monstersmartlighting ,1.0.40(3) ,PASS ,FAIL ,Launch Failed
Emoji Arrow Blaster,com.emoji.game.shoot.puzzle.arrow.puzzle ,1.0.2 ,PASS ,PASS ,nan
ThermoPro BBQ,cn.com.adsmart.thermbbq ,2.2.3 ,PASS ,FAIL ,Launch Failed
DTA Connect,gov.mass.dtaconnect ,3.2.2 ,PASS ,PASS ,nan
Raley's,com.raleys.app.android ,12.0.12 ,PASS ,PASS ,nan
Motivational Quotes - Daily,net.sumitk.quotesmeditation ,10.6,PASS ,PASS ,nan
SmartRent,com.smartrent.resident ,NA ,FAIL ,NA ,Not compatible with this version
Crazy Rush 3D: Race Master,car.smash.drive ,3.01.02 ,PASS ,PASS ,nan
Age Of Coins: Master Of Spins,com.casualgamesonline.coinslotsgame ,0.52.48 ,PASS ,PASS ,nan
Salesforce Authenticator,com.salesforce.authenticator ,4.7.0 ,PASS ,PASS ,nan
Blazing: Ignite Your Love Life,com.cdyala.blazing ,1.3.6 ,PASS ,PASS ,nan
Transport Tycoon Empire: City,tycoon.building.simulator.games.aldagames.com ,2.8.0 ,PASS ,PASS ,nan
"Differences, Find Difference",find.difference.spot.hidden.differences.detective ,1.0.34 ,PASS ,PASS ,nan
Ninja Turtles: Legends,com.ludia.tmnt ,1.26.5 ,PASS ,PASS ,nan
Impossible Date: Tricky Riddle,com.matchingham.impossible.date.tricky.riddles ,2.4.1 ,PASS ,PASS ,nan
Love Idol - Beauty Dress Up,com.love.idol.dressup.doll.makeover.avatar.makeup.games ,NA ,FAIL ,NA ,App not found
Animal Hunter : Wild Sniper,com.animal.hunting.sniper.match ,1.1.49 ,PASS ,PASS ,nan
MoonPay: Buy Crypto & Bitcoin,com.moonpay ,1.14.97 ,PASS ,PASS ,nan
Lifetap Life Counter for MTG,com.lifetap ,1.2.3 ,PASS ,PASS ,nan
mytonies,com.tonies.app ,2.113.1 ,PASS ,PASS ,nan
Brinks Home,com.alarm.alarmmobile.android.moni ,5.6.1 ,PASS ,PASS ,nan
Clip Studio Paint,jp.co.celsys.clipstudiopaint.googleplay ,4.0.2 ,PASS ,PASS ,nan
AntiVirus Purger & Security,com.poep.maskp.antivirus ,1.0.0.4 ,PASS ,PASS ,nan
Offline Music Player- Weezer,musica.musicfree.snaptube.weezer.mp3app ,3.4.5 ,PASS ,PASS ,nan
Double Drift,com.nathanmalville.slalom2 ,1.56.0 ,PASS ,PASS ,nan
Saylo: AI Character Story Chat,com.xverse.aistory ,2.1.7 ,PASS ,PASS ,nan
Sponge Art,com.Game.SpongeArt ,2.13.0 ,PASS ,PASS ,nan
Cats Mansion: Cat Games,cat.mansion.merge.games ,1.29,PASS ,PASS ,nan
Wanderlog - Trip Planner App,com.wanderlog.android ,2.158,PASS ,PASS ,nan
Roomscapes,com.playrix.roomscapesmain ,1.2.5 ,PASS ,PASS ,nan
Magic Diamond Painting?Gem Art,com.zimad.magicpaintings ,2.29.1 ,PASS ,PASS ,nan
Crazy Bus: Car Jam Parking,com.twinklegames.crazybus ,0.7.1 ,PASS ,PASS ,nan
Pulsz: Fun Slots & Casino,com.pulsz ,1.125.2 ,PASS ,PASS ,nan
Tokyo Debunker,com.zigzagame.tokyodebunker ,1.6.1 ,PASS ,PASS ,nan
Love & Peace - Goods Sorting,heigou.flygame.goodsstory.puzzle ,1.8.0 ,PASS ,PASS ,nan
Solitaire: Timeless Card Game,solitaire.card.games.klondike.free.patience.classic.challenge ,1.0.41 ,PASS ,PASS ,nan
Ball Up: Knife Racing,com.noorgames.ballup ,2.3.4 ,PASS ,PASS ,nan
King's Choice,com.onemt.and.kc ,1.25.36.209 ,PASS ,PASS ,nan
Solitaire - Classic Card Game,com.easybrain.solitaire.klondike.free ,3.6.0 ,PASS ,PASS ,nan
Banfield Pet Hospital,com.banfield.bpht ,NA ,FAIL ,NA ,Not compatible with this version
OctaApp  Donate Blood Plasma!,com.octapharma.OctaApp ,NA ,FAIL ,NA ,Not compatible with this version
MasterClass: Become More You,com.yanka.mc ,3.27.0 ,PASS ,PASS ,nan
Air Horn: Funny Prank Sounds,com.airhorn.funny.prank.sounds ,1.3.16 ,PASS ,PASS ,nan
Word Connect - Words of Nature,word.connect.free ,5.3.4 ,PASS ,PASS ,nan
Shape Transform: Shifting Car,com.obg.shape.shift.race.master.shape.shifting.tranform.race.shapeshifting ,1.16.37 ,PASS ,PASS ,nan
Fridge Horror Game,com.imi.nitikowa ,1.0.9 ,PASS ,PASS ,nan
Word Go: Word Link Puzzle,words.puzzle.wordgame.free.connect ,1.11.6 ,PASS ,PASS ,nan
Hollywood Triple Match,com.braingames.hollywoodtriplematch ,0.55.1 ,PASS ,PASS ,nan
Magnifying Glass + Flashlight,com.rvappstudios.magnifyingglass ,2.4.4 ,PASS ,PASS ,nan
Kitty Screw Spin,com.language.nation.showing ,1.0.5 ,PASS ,PASS ,nan
Ford Credit,com.ford.credit ,2.14.0 ,PASS ,PASS ,nan
Pencil Sort,onetap.game.pencil.sort ,78,PASS ,PASS ,nan
FNBO,com.firstnational.omaha ,4.75.1 ,PASS ,PASS ,nan
Call Santa Claus - Prank Call,com.christmas.santa.clause.fakecall.prankcall ,2.6.2 ,PASS ,PASS ,nan
PAeDocket,us.pacourts.docket ,1.4,PASS ,PASS ,nan
Sengled Home,com.sengled.life2 ,NA ,FAIL ,NA ,Not compatible with this version
TheaterEars Movies in Spanish,com.theaterears ,2.57.10 ,PASS ,PASS ,nan
purp - Make new friends,com.hubolabs.hubo ,4.0.6 ,PASS ,PASS ,nan
Jobber: Field Service Software,com.getjobber.jobber ,6.25.0 ,PASS ,PASS ,nan
Magnifier Plus with Flashlight,mmapps.mobile.magnifier ,4.8.7 ,PASS ,PASS ,nan
MONEY CASH - Play Games & Earn,io.playtime ,13,PASS ,PASS ,nan
Access Corrections,com.keefegroup.access.corrections ,3.23.0 ,PASS ,FAIL ,Launch Failed
Soulear,com.i4season.bkCamera_soulear ,1.0.077 ,PASS ,PASS ,nan
Jigsaw Puzzles,com.bigcake.jigsaw.puzzles ,1.5.3 ,PASS ,PASS ,nan
Sleepy Race Launcher,com.gamedot.sleepyrace ,NA ,FAIL ,NA ,Not compatible with this version
WordBit Inglés,net.wordbit.enes ,1.6.0.70 ,PASS ,PASS ,nan
epocrates,com.epocrates ,25.3.1 ,PASS ,PASS ,nan
LemFi,com.lemonadeFinance.android ,25.3.0 ,PASS ,PASS ,nan
Wind Creek,com.windcreek.app ,18.4,PASS ,PASS ,nan
Truck Transport Simulator,com.truck.transport.manager ,0.3.0 ,PASS ,PASS ,nan
Construct It 3D,com.voyager.constructit ,0.46,PASS ,PASS ,nan
theCHIVE,com.thechive ,3.4.0 ,PASS ,PASS ,nan
Pinata Spins,com.slot.pinata.spin ,1.0.2 ,PASS ,PASS ,nan
TTLock,com.tongtongsuo.app ,7.8.8 ,PASS ,PASS ,nan
Webull Pay: Crypto Buy & Sell,com.webull.pay.us ,2.0.0.32 ,PASS ,PASS ,nan
Police Scanner 5.0,com.police.scanner.radio.police_scanner ,5.0.0 ,PASS ,PASS ,nan
ThemeKit - Themes & Widgets,com.themekit.widgets.themes ,NA ,FAIL ,NA ,Not compatible with this version
Creality Cloud - 3D Printing,com.cxsw.sdprinter ,5.19.1 ,PASS ,PASS ,nan
Winwalk - it pays to walk,com.winwalk.android ,3.4.0 ,PASS ,PASS ,nan
Solitaire Collection,solitaire.collection.klondike.spider.freecell.tripeaks.pyramid.cardgame ,1.0.32 ,PASS ,PASS ,nan
EpicWalls,com.epicwalls.wallpaper.app ,NA ,FAIL ,NA ,App not found
EZ TAG,org.hctra.eztag ,2.7.0175311 ,PASS ,PASS ,nan
Signia App,com.signia.rta ,NA ,FAIL ,NA ,Not compatible with this version
Story Match,linkdesks.storymatch ,1.12.0 ,PASS ,PASS ,nan
Block Temple: Sort Mania,com.block.big.dream ,1.2.0 ,PASS ,PASS ,nan
Texas Health MyChart,org.TexasHealth.TexasHealthMyChart ,11.1.5 ,PASS ,PASS ,nan
TOZO-tech around you,com.woertec.tozo ,4.2.7 ,PASS ,PASS ,nan
Cafe - Live video chat,com.matchtech.cafe ,1.6.77 ,PASS ,PASS ,nan
Puppy Match : Match 3 Game,com.match.puppy.android ,1.4.1 ,PASS ,PASS ,nan
"HER Lesbian, bi & queer dating",com.weareher.her ,3.26.4 ,PASS ,PASS ,nan
TownSq,br.socialcondo.app ,11.1.0 ,PASS ,PASS ,nan
Airalo: eSIM Travel & Internet,com.mobillium.airalo ,1.65.0 ,PASS ,PASS ,nan
Build Master: Bridge Race,com.readygo.aps.gp ,1.250.597 ,PASS ,PASS ,nan
Battle Strategy: Tower Defense,com.kingkodestudio.towerdefense.battlestrategy ,1.6.4.1 ,PASS ,PASS ,nan
JobStack for Work | Job Search,org.peopleready.jobstack ,1.65.0 ,PASS ,PASS ,nan
Lane Bryant,com.gpshopper.lanebryant ,NA ,FAIL ,NA ,Not compatible with this version
Stickman Ragdoll Fighter: Bash,com.stickman.fighter ,0.2.45 ,PASS ,PASS ,nan
Vola Finance,com.messapps.vola ,2.7.90 ,PASS ,PASS ,nan
TV Remote - Universal Control,tv.remote.universal.control ,1.5.4 ,PASS ,PASS ,nan
I am - Daily affirmations,com.hrd.iam ,4.76.0 ,PASS ,PASS ,nan
Busch Gardens,com.buschgardens.mobile ,7.1.0.101316 ,PASS ,PASS ,nan
Volume Booster - Sound Booster,volumebooster.sound.loud.speaker.booster ,1.8.0.41 ,PASS ,PASS ,nan
Furbo - smartest pet camera,com.tomofun.furbo ,7.51.0 ,PASS ,PASS ,nan
DailyBible Lite - KJV Version,com.dailybible.lite ,1.3.7 ,PASS ,PASS ,nan
Alice's Quiz Time?Trivia,com.trivia.alices.quiztime ,1.0.1 ,PASS ,PASS ,nan
TCG Card Shop Tycoon Simulator,com.OPNeon.TCGCardTycoon ,267,PASS ,PASS ,nan
Translate All Languages,com.translate.all.languages.translator.free.voice.translation ,2.1.0 ,PASS ,PASS ,nan
SoLo Funds: Lend & Borrow,com.solofunds ,NA ,FAIL ,NA ,Not compatible with this version
Cop Pursuit: Gun Shooting,com.pursuit.cop.shooting ,4.0.3 ,PASS ,PASS ,nan
Bitcoin mining - Miner NFT,bitcoin.minning.com ,3.2.3 ,PASS ,PASS ,nan
Tencent Video,com.tencent.qqlivei18n.us ,5.21.8.15010 ,PASS ,PASS ,nan
Trucker Tools,com.salebug.truckstop ,10.2.7 ,PASS ,PASS ,nan
Perfect Coffee 3D,com.blazedays.perfectcoffee ,1.5.8 ,PASS ,PASS ,nan
My Consumer Cellular,cci.usage ,8.3.0 ,PASS ,PASS ,nan
Nextbots in Playground: Pixel,com.hookah.tear.down.pixel.playground ,0.25.4 ,PASS ,PASS ,nan
Classic Solitaire NETFLIX,com.netflix.NGP.Solitaire ,1.1.1.97 ,PASS ,PASS ,nan
Cooking Diner: Chef Game,com.crazy.cooking.diner.chef.restaurant.fever ,1.26.1.1310 ,PASS ,PASS ,nan
Train of Hope: Survival Game,com.samfinaco.tos ,1.3.0 ,PASS ,PASS ,nan
blurams,com.blurams.ipc ,5.1049.4.649 ,PASS ,PASS ,nan
Test'em All: Test & Get Paid,thetestemall.app ,5.1.4-TestEmAll ,PASS ,PASS ,nan
NewsPop Local & Weather,com.digitalturbine.android.apps.news ,91.2.7551 ,PASS ,PASS ,nan
Iron Suit: Superhero Simulator,battle.iron.suit ,1.35.0 ,PASS ,PASS ,nan
Screw Puzzle - Nuts Bolts Game,screw.puzzle.nuts.bolts.pin.wood.games ,1.6.0 ,PASS ,PASS ,nan
Alphabet Shooter: Survival FPS,com.htt.alpha.shooter.fps ,1.0.56 ,PASS ,PASS ,nan
TMZ,com.rhythmnewmedia.tmz ,3.16.0 ,PASS ,PASS ,nan
InnoCaption Live Call Captions,com.innocaption.vpdp ,4.1.16 ,PASS ,PASS ,nan
British Airways,com.ba.mobile ,4.87.1 ,PASS ,PASS ,nan
Cafeland - Restaurant Cooking,com.gamegos.mobile.cafeland ,2.44.3 ,PASS ,PASS ,nan
Jackpot Magic - Casino Slots,com.bigfishgames.jackpotcityslotsf2pgoogle ,18.0.32 ,PASS ,PASS ,nan
Pixel Coloring-Color by number,puzzle.pixel.art.coloring.drawing.sandbox.free.painting.games.kids.adults.fun ,1.39.3 ,PASS ,PASS ,nan
Anime Cosplay Coloring Pages,com.paint.by.numbers.color.fun ,NA ,FAIL ,NA ,App not found
Creative Art: Puzzles Jigsaw,com.crazyart.art.puzzle.jigsaw.game ,1.2.5 ,PASS ,PASS ,nan
PGA TOUR,com.tour.pgatour ,2025.1.14 ,PASS ,PASS ,nan
Animal Jam,com.WildWorks.AnimalJamPlayWild ,108.0.12 ,PASS ,PASS ,nan
NecroMerger - Idle Merge Game,com.grumpyrhinogames.necromerger ,1.67,PASS ,PASS ,nan
Revolution Idle,com.oninou.revolution ,0.226,PASS ,FAIL ,Launch Failed
Pocket Love,com.hyperbeard.pocketlove ,2.15.1 ,PASS ,PASS ,nan
CashWalk - Daily pedometer app,com.cashwalklabs.cashwalk ,1.4.18 ,PASS ,PASS ,nan
BidFTA,com.bidfta.mobile ,4.06,PASS ,PASS ,nan
Bubble Shooter Tale: Ball Game,com.bubbleshooter.origin.classic.puzzle ,1.1.69 ,PASS ,FAIL ,Launch Failed
Google Pixel Buds,com.google.android.apps.wearables.maestro.companion ,1.0.709452546 ,PASS ,PASS ,nan
Xbox Family Settings,com.microsoft.xboxfamily ,NA ,FAIL ,NA ,Not compatible with this version
Xcel Energy,com.xcelenergy.myaccount.prod ,1.3.2 ,PASS ,PASS ,nan
Voice Recorder Sound Recorder,com.record.voice.day.all ,1.2.9 ,PASS ,PASS ,nan
Candy Pop Story : Match 3,com.gamoper.candysweetstory.free ,7.50.0325 ,PASS ,PASS ,nan
Post Apo Tycoon - Idle Builder,studio.powerplay.tycoonwrapper ,1.0.16 ,PASS ,PASS ,nan
TruckSmarter Load Board & Fuel,com.trucksmarter.app ,222,PASS ,PASS ,nan
Champs Sports: Shop Sneakers,com.champssports.champssports ,6.28.0 ,PASS ,PASS ,nan
Bible App by Olive Tree,biblereader.olivetree ,7.18.0.0.2359 ,PASS ,PASS ,nan
Bridgecrest,com.bridgecrest.customerportal ,NA ,FAIL ,NA ,Not compatible with this version
Unpuzzle: Tap Away & Car Out,com.taptapgames.unpuzzle ,2.0.42 ,PASS ,PASS ,nan
Mariner Finance,com.marinerfinance.marinerfinance ,NA ,FAIL ,NA ,Not compatible with this version
Reuters News,com.thomsonreuters.reuters ,7.11.0 ,PASS ,PASS ,nan
Merrill Edge,com.ml.mobile.edge ,25.03.0 ,PASS ,PASS ,nan
Parkour Master: Escape Game,com.Parkour.Master.Escape.Games ,1.16,PASS ,PASS ,nan
Seat Jam 3D,com.magicgs.seatjam ,4.3.0 ,PASS ,PASS ,nan
Arcane Spin Wheel,com.witch.spin.wheel ,1.2.1 ,PASS ,PASS ,nan
Maryland Lottery Official App,com.gkv.mdlottery ,2.6.3 ,PASS ,PASS ,nan
Nixplay App,com.creedon.Nixplay ,3.67.4 ,PASS ,PASS ,nan
Solitaire - Win Real Money,com.Solitaire.Card.MoneyGame.CashRewards ,1.7,PASS ,PASS ,nan
Car Parking Games: Parking Jam,park.car.parking.games.master.mania ,2.901,PASS ,PASS ,nan
ChatBox: AI Chat Bot Assistant,chatgpt.ai.chatbot.open.chat.gpt.bot.writer.assistant ,NA ,FAIL ,NA ,Not compatible with this version
AiDot  Smart Home Life,com.iotsolution.aidot ,2.7.4 ,PASS ,PASS ,nan
Mosaic Jigsort - HD Puzzle,com.chesspuzzle.bellejigsaw.casual.gp ,1.1.6 ,PASS ,PASS ,nan
Sunrun,com.sunrun.customerapp ,2.10.0 ,PASS ,PASS ,nan
Hoop World: Flip Dunk Game 3D,com.tapped.dunkworld ,1.94,PASS ,PASS ,nan
Longleaf Valley: Merge Game,com.treespleasegames.merge1 ,1.32.26 ,PASS ,PASS ,nan
Draw Arena: Battle Tactics,com.kadka.battle.draw ,1.4.8 ,PASS ,PASS ,nan
Sudoku,com.icenta.sudoku.ui ,11.0.9.p ,PASS ,PASS ,nan
REI Co-op  Shop Outdoor Gear,com.ubermind.rei ,14.5.1 ,PASS ,PASS ,nan
Ruby Rewards,ruby.tuesday.app ,1.3,PASS ,PASS ,nan
SportsEngine Tourney,com.siplay.tourneymachine_android ,1.23.0 ,PASS ,PASS ,nan
eMeals - Meal Planning Recipes,com.emeals ,6.0.8 ,PASS ,FAIL ,Launch Failed
Idle Slayer,com.pabloleban.IdleSlayer ,6.2.2 ,PASS ,PASS ,nan
TXU Energy,com.txuenergy.txuapplication ,4.2.9 ,PASS ,PASS ,nan
Monster Playground,com.ezt.monster.playground ,1.3.7 ,PASS ,PASS ,nan
JusTalk Kids - Safe Messenger,com.justalk.kids.android ,2.10.1 ,PASS ,PASS ,nan
Animation Throwdown: Epic CCG,com.kongregate.mobile.throwdown.google ,1.155.0 ,PASS ,PASS ,nan
Square Invoices: Invoice Maker,com.squareup.invoicesapp ,6.65,PASS ,PASS ,nan
Cubes Control,com.playstrom.cubescontrol ,1.1.28 ,PASS ,PASS ,nan
FileEase,com.fee.fileease ,NA ,FAIL ,NA ,App not found
